lat,lon,alt,date,device,os,version
39.0453033447,-77.7246856689,165.460708618,2014-06-16 16:10:40,"iPhone5,1",7.1.2,1.1
39.0501861572,-77.7286682129,150.915679932,2014-06-16 16:17:04,"iPhone5,1",7.1.1,1.1
39.0501861572,-77.7286682129,150.915679932,2014-06-16 16:17:04,"iPhone5,1",7.1.2,1.1
39.0551452637,-77.7309417725,154.403900146,2014-06-16 20:18:08,"iPhone5,1",7.1.1,1.1
39.0551452637,-77.7309417725,154.403900146,2014-06-16 20:18:08,"iPhone5,1",7.1.2,1.1
39.0155792236,-77.745803833,154.329650879,2014-06-16 21:32:48,"iPhone5,1",7.1.1,1.1
39.0155792236,-77.745803833,154.329650879,2014-06-16 21:32:48,"iPhone5,1",7.1.2,1.1
39.0129737854,-77.7581253052,154.261947632,2014-06-16 23:15:12,"iPhone5,1",7.1.1,1.1
39.0129737854,-77.7581253052,154.261947632,2014-06-16 23:15:12,"iPhone5,1",7.1.2,1.1
39.0654411316,-77.7520904541,156.696685791,2014-06-16 23:21:36,"iPhone5,1",7.1.1,1.1
39.0654411316,-77.7520904541,156.696685791,2014-06-16 23:21:36,"iPhone5,1",7.1.2,1.1
39.0502319336,-77.7286834717,151.58013916,2014-06-16 23:25:52,"iPhone5,1",7.1.1,1.1
39.0502319336,-77.7286834717,151.58013916,2014-06-16 23:25:52,"iPhone5,1",7.1.2,1.1
39.0501937866,-77.7287139893,151,2014-06-25 18:18:40,"iPhone5,1",7.1.1,1.1
39.0501937866,-77.7287139893,151,2014-06-25 18:18:40,"iPhone5,1",7.1.2,1.1
39.1073379517,-77.6867980957,149.101715088,2014-06-25 18:59:12,"iPhone5,1",7.1.1,1.1
39.1073379517,-77.6867980957,149.101715088,2014-06-25 18:59:12,"iPhone5,1",7.1.2,1.1
39.1272544861,-77.7028198242,164.802932739,2014-06-25 19:03:28,"iPhone5,1",7.1.1,1.1
39.1272544861,-77.7028198242,164.802932739,2014-06-25 19:03:28,"iPhone5,1",7.1.2,1.1
39.1362342834,-77.6977844238,170.331054688,2014-06-25 19:07:44,"iPhone5,1",7.1.1,1.1
39.1362342834,-77.6977844238,170.331054688,2014-06-25 19:07:44,"iPhone5,1",7.1.2,1.1
39.1366157532,-77.704208374,171.850097656,2014-06-25 19:18:24,"iPhone5,1",7.1.1,1.1
39.1366157532,-77.704208374,171.850097656,2014-06-25 19:18:24,"iPhone5,1",7.1.2,1.1
39.1137199402,-77.6960296631,155.965118408,2014-06-25 19:24:48,"iPhone5,1",7.1.1,1.1
39.1137199402,-77.6960296631,155.965118408,2014-06-25 19:24:48,"iPhone5,1",7.1.2,1.1
39.062587738,-77.6974182129,155.245269775,2014-06-25 19:31:12,"iPhone5,1",7.1.1,1.1
39.062587738,-77.6974182129,155.245269775,2014-06-25 19:31:12,"iPhone5,1",7.1.2,1.1
39.0502738953,-77.7286987305,151.58164978,2014-06-25 19:37:36,"iPhone5,1",7.1.1,1.1
39.0502738953,-77.7286987305,151.58164978,2014-06-25 19:37:36,"iPhone5,1",7.1.2,1.1
39.0551452637,-77.7312011719,154.378875732,2014-06-29 10:22:56,"iPhone5,1",7.1.1,1.1
39.0551452637,-77.7312011719,154.378875732,2014-06-29 10:22:56,"iPhone5,1",7.1.2,1.1
39.09815979,-77.6934356689,153.727798462,2014-06-29 10:31:28,"iPhone5,1",7.1.1,1.1
39.09815979,-77.6934356689,153.727798462,2014-06-29 10:31:28,"iPhone5,1",7.1.2,1.1
39.1361732483,-77.703086853,160.075164795,2014-06-29 10:35:44,"iPhone5,1",7.1.1,1.1
39.1361732483,-77.703086853,160.075164795,2014-06-29 10:35:44,"iPhone5,1",7.1.2,1.1
39.1257247925,-77.8064727783,172,2014-06-29 10:48:32,"iPhone5,1",7.1.1,1.1
39.1257247925,-77.8064727783,172,2014-06-29 10:48:32,"iPhone5,1",7.1.2,1.1
39.1242103577,-77.8976593018,172,2014-06-29 10:54:56,"iPhone5,1",7.1.1,1.1
39.1242103577,-77.8976593018,172,2014-06-29 10:54:56,"iPhone5,1",7.1.2,1.1
39.1656036377,-77.9905090332,198.452789307,2014-06-29 11:01:20,"iPhone5,1",7.1.1,1.1
39.1656036377,-77.9905090332,198.452789307,2014-06-29 11:01:20,"iPhone5,1",7.1.2,1.1
39.1864128113,-78.0453567505,198.452789307,2014-06-29 11:05:36,"iPhone5,1",7.1.1,1.1
39.1864128113,-78.0453567505,198.452789307,2014-06-29 11:05:36,"iPhone5,1",7.1.2,1.1
39.1870765686,-78.1261672974,211.371246338,2014-06-29 11:14:08,"iPhone5,1",7.1.1,1.1
39.1870765686,-78.1261672974,211.371246338,2014-06-29 11:14:08,"iPhone5,1",7.1.2,1.1
39.0901069641,-78.209777832,213.871704102,2014-06-29 11:22:40,"iPhone5,1",7.1.1,1.1
39.0901069641,-78.209777832,213.871704102,2014-06-29 11:22:40,"iPhone5,1",7.1.2,1.1
39.0155067444,-78.3364486694,213.871704102,2014-06-29 11:29:04,"iPhone5,1",7.1.1,1.1
39.0155067444,-78.3364486694,213.871704102,2014-06-29 11:29:04,"iPhone5,1",7.1.2,1.1
38.7792701721,-78.5713119507,213.871704102,2014-06-29 11:50:24,"iPhone5,1",7.1.1,1.1
38.7792701721,-78.5713119507,213.871704102,2014-06-29 11:50:24,"iPhone5,1",7.1.2,1.1
38.5514450073,-78.7548370361,213.871704102,2014-06-29 12:01:04,"iPhone5,1",7.1.1,1.1
38.5514450073,-78.7548370361,213.871704102,2014-06-29 12:01:04,"iPhone5,1",7.1.2,1.1
38.486415863,-78.8178482056,213.871704102,2014-06-29 12:11:44,"iPhone5,1",7.1.1,1.1
38.486415863,-78.8178482056,213.871704102,2014-06-29 12:11:44,"iPhone5,1",7.1.2,1.1
38.4012451172,-78.8828048706,213.871704102,2014-06-29 12:20:16,"iPhone5,1",7.1.1,1.1
38.4012451172,-78.8828048706,213.871704102,2014-06-29 12:20:16,"iPhone5,1",7.1.2,1.1
38.1523933411,-79.0397033691,213.871704102,2014-06-29 12:30:56,"iPhone5,1",7.1.1,1.1
38.1523933411,-79.0397033691,213.871704102,2014-06-29 12:30:56,"iPhone5,1",7.1.2,1.1
38.1346626282,-79.0435180664,447.129486084,2014-06-29 12:41:36,"iPhone5,1",7.1.1,1.1
38.1346626282,-79.0435180664,447.129486084,2014-06-29 12:41:36,"iPhone5,1",7.1.2,1.1
37.850769043,-79.3584442139,447.638641357,2014-06-29 13:02:56,"iPhone5,1",7.1.1,1.1
37.850769043,-79.3584442139,447.638641357,2014-06-29 13:02:56,"iPhone5,1",7.1.2,1.1
37.7135009766,-79.4248657227,447.638641357,2014-06-29 13:13:36,"iPhone5,1",7.1.1,1.1
37.7135009766,-79.4248657227,447.638641357,2014-06-29 13:13:36,"iPhone5,1",7.1.2,1.1
37.6059417725,-79.5785446167,447.638641357,2014-06-29 13:22:08,"iPhone5,1",7.1.1,1.1
37.6059417725,-79.5785446167,447.638641357,2014-06-29 13:22:08,"iPhone5,1",7.1.2,1.1
37.518573761,-79.7231445312,447.638641357,2014-06-29 13:30:40,"iPhone5,1",7.1.1,1.1
37.518573761,-79.7231445312,447.638641357,2014-06-29 13:30:40,"iPhone5,1",7.1.2,1.1
37.4421653748,-79.8631134033,447.638641357,2014-06-29 13:39:12,"iPhone5,1",7.1.1,1.1
37.4421653748,-79.8631134033,447.638641357,2014-06-29 13:39:12,"iPhone5,1",7.1.2,1.1
37.3557662964,-79.9786758423,447.638641357,2014-06-29 13:47:44,"iPhone5,1",7.1.1,1.1
37.3557662964,-79.9786758423,447.638641357,2014-06-29 13:47:44,"iPhone5,1",7.1.2,1.1
37.2185707092,-80.2470550537,447.638641357,2014-06-29 14:02:40,"iPhone5,1",7.1.1,1.1
37.2185707092,-80.2470550537,447.638641357,2014-06-29 14:02:40,"iPhone5,1",7.1.2,1.1
37.1772346497,-80.4019165039,447.638641357,2014-06-29 14:13:20,"iPhone5,1",7.1.1,1.1
37.1772346497,-80.4019165039,447.638641357,2014-06-29 14:13:20,"iPhone5,1",7.1.2,1.1
37.2183570862,-80.4363098145,447.638641357,2014-06-29 14:17:36,"iPhone5,1",7.1.1,1.1
37.2183570862,-80.4363098145,447.638641357,2014-06-29 14:17:36,"iPhone5,1",7.1.2,1.1
37.1725387573,-80.421913147,447.638641357,2014-06-29 14:28:16,"iPhone5,1",7.1.1,1.1
37.1725387573,-80.421913147,447.638641357,2014-06-29 14:28:16,"iPhone5,1",7.1.2,1.1
37.1611366272,-80.4250030518,622.041381836,2014-06-29 14:32:32,"iPhone5,1",7.1.1,1.1
37.1611366272,-80.4250030518,622.041381836,2014-06-29 14:32:32,"iPhone5,1",7.1.2,1.1
37.1345748901,-80.3534469604,649.813598633,2014-06-29 15:28:00,"iPhone5,1",7.1.1,1.1
37.1345748901,-80.3534469604,649.813598633,2014-06-29 15:28:00,"iPhone5,1",7.1.2,1.1
37.2337532043,-80.3918304443,668.202636719,2014-06-29 15:36:32,"iPhone5,1",7.1.1,1.1
37.2337532043,-80.3918304443,668.202636719,2014-06-29 15:36:32,"iPhone5,1",7.1.2,1.1
37.2280502319,-80.4108047485,669.407165527,2014-06-29 16:06:24,"iPhone5,1",7.1.1,1.1
37.2280502319,-80.4108047485,669.407165527,2014-06-29 16:06:24,"iPhone5,1",7.1.2,1.1
37.2277832031,-80.4198684692,626.111572266,2014-06-29 16:21:20,"iPhone5,1",7.1.1,1.1
37.2277832031,-80.4198684692,626.111572266,2014-06-29 16:21:20,"iPhone5,1",7.1.2,1.1
37.2313346863,-80.423828125,632.51159668,2014-06-29 18:14:24,"iPhone5,1",7.1.1,1.1
37.2313346863,-80.423828125,632.51159668,2014-06-29 18:14:24,"iPhone5,1",7.1.2,1.1
37.2101898193,-80.4159393311,632.665527344,2014-06-29 18:18:40,"iPhone5,1",7.1.1,1.1
37.2101898193,-80.4159393311,632.665527344,2014-06-29 18:18:40,"iPhone5,1",7.1.2,1.1
37.1647148132,-80.420753479,627.075866699,2014-06-29 18:27:12,"iPhone5,1",7.1.1,1.1
37.1647148132,-80.420753479,627.075866699,2014-06-29 18:27:12,"iPhone5,1",7.1.2,1.1
37.1608657837,-80.4252166748,622.22052002,2014-06-29 18:33:36,"iPhone5,1",7.1.1,1.1
37.1608657837,-80.4252166748,622.22052002,2014-06-29 18:33:36,"iPhone5,1",7.1.2,1.1
37.1670188904,-80.4240112305,621.623413086,2014-06-29 18:59:12,"iPhone5,1",7.1.1,1.1
37.1670188904,-80.4240112305,621.623413086,2014-06-29 18:59:12,"iPhone5,1",7.1.2,1.1
37.1728210449,-80.4203262329,634,2014-06-29 19:58:56,"iPhone5,1",7.1.1,1.1
37.1728210449,-80.4203262329,634,2014-06-29 19:58:56,"iPhone5,1",7.1.2,1.1
37.2147293091,-80.4275894165,617.377807617,2014-06-29 20:03:12,"iPhone5,1",7.1.1,1.1
37.2147293091,-80.4275894165,617.377807617,2014-06-29 20:03:12,"iPhone5,1",7.1.2,1.1
37.2269668579,-80.4220046997,625.77331543,2014-06-29 20:09:36,"iPhone5,1",7.1.1,1.1
37.2269668579,-80.4220046997,625.77331543,2014-06-29 20:09:36,"iPhone5,1",7.1.2,1.1
37.2146682739,-80.4109115601,632,2014-06-30 15:10:56,"iPhone5,1",7.1.1,1.1
37.2146682739,-80.4109115601,632,2014-06-30 15:10:56,"iPhone5,1",7.1.2,1.1
37.2246513367,-80.4237670898,632,2014-06-30 15:19:28,"iPhone5,1",7.1.1,1.1
37.2246513367,-80.4237670898,632,2014-06-30 15:19:28,"iPhone5,1",7.1.2,1.1
37.2295265198,-80.4204559326,632,2014-06-30 16:59:44,"iPhone5,1",7.1.1,1.1
37.2295265198,-80.4204559326,632,2014-06-30 16:59:44,"iPhone5,1",7.1.2,1.1
37.2286605835,-80.42603302,634.790100098,2014-06-30 17:57:20,"iPhone5,1",7.1.1,1.1
37.2286605835,-80.42603302,634.790100098,2014-06-30 17:57:20,"iPhone5,1",7.1.2,1.1
37.2263755798,-80.4206237793,627.007751465,2014-06-30 21:58:24,"iPhone5,1",7.1.1,1.1
37.2263755798,-80.4206237793,627.007751465,2014-06-30 21:58:24,"iPhone5,1",7.1.2,1.1
37.2282562256,-80.42603302,634.799316406,2014-07-01 13:43:28,"iPhone5,1",7.1.1,1.1
37.2282562256,-80.42603302,634.799316406,2014-07-01 13:43:28,"iPhone5,1",7.1.2,1.1
37.2277793884,-80.419921875,627.044372559,2014-07-01 15:25:52,"iPhone5,1",7.1.1,1.1
37.2277793884,-80.419921875,627.044372559,2014-07-01 15:25:52,"iPhone5,1",7.1.2,1.1
37.229133606,-80.4260025024,633.654602051,2014-07-01 17:01:52,"iPhone5,1",7.1.1,1.1
37.229133606,-80.4260025024,633.654602051,2014-07-01 17:01:52,"iPhone5,1",7.1.2,1.1
37.2273674011,-80.4205856323,626.266845703,2014-07-01 19:33:20,"iPhone5,1",7.1.1,1.1
37.2273674011,-80.4205856323,626.266845703,2014-07-01 19:33:20,"iPhone5,1",7.1.2,1.1
37.2281455994,-80.4261856079,633.042541504,2014-07-02 11:44:00,"iPhone5,1",7.1.1,1.1
37.2281455994,-80.4261856079,633.042541504,2014-07-02 11:44:00,"iPhone5,1",7.1.2,1.1
37.2269706726,-80.420249939,630.900268555,2014-07-02 15:38:40,"iPhone5,1",7.1.1,1.1
37.2269706726,-80.420249939,630.900268555,2014-07-02 15:38:40,"iPhone5,1",7.1.2,1.1
37.2287940979,-80.4254379272,630.554748535,2014-07-02 17:50:56,"iPhone5,1",7.1.1,1.1
37.2287940979,-80.4254379272,630.554748535,2014-07-02 17:50:56,"iPhone5,1",7.1.2,1.1
37.2280464172,-80.4195404053,627.134277344,2014-07-02 21:15:44,"iPhone5,1",7.1.1,1.1
37.2280464172,-80.4195404053,627.134277344,2014-07-02 21:15:44,"iPhone5,1",7.1.2,1.1
37.22813797,-80.4261856079,622.089416504,2014-07-03 11:41:52,"iPhone5,1",7.1.1,1.1
37.22813797,-80.4261856079,622.089416504,2014-07-03 11:41:52,"iPhone5,1",7.1.2,1.1
37.2275238037,-80.4205245972,627.498168945,2014-07-03 13:28:32,"iPhone5,1",7.1.1,1.1
37.2275238037,-80.4205245972,627.498168945,2014-07-03 13:28:32,"iPhone5,1",7.1.2,1.1
37.2291526794,-80.4262237549,622.273010254,2014-07-03 17:55:12,"iPhone5,1",7.1.1,1.1
37.2291526794,-80.4262237549,622.273010254,2014-07-03 17:55:12,"iPhone5,1",7.1.2,1.1
37.2294692993,-80.4202346802,633.296691895,2014-07-03 19:33:20,"iPhone5,1",7.1.1,1.1
37.2294692993,-80.4202346802,633.296691895,2014-07-03 19:33:20,"iPhone5,1",7.1.2,1.1
37.2249565125,-80.4200134277,630.083374023,2014-07-03 21:24:16,"iPhone5,1",7.1.1,1.1
37.2249565125,-80.4200134277,630.083374023,2014-07-03 21:24:16,"iPhone5,1",7.1.2,1.1
37.229221344,-80.4219207764,629.560974121,2014-07-04 13:26:24,"iPhone5,1",7.1.1,1.1
37.229221344,-80.4219207764,629.560974121,2014-07-04 13:26:24,"iPhone5,1",7.1.2,1.1
37.2246017456,-80.4203338623,636.787841797,2014-07-04 16:57:36,"iPhone5,1",7.1.1,1.1
37.2246017456,-80.4203338623,636.787841797,2014-07-04 16:57:36,"iPhone5,1",7.1.2,1.1
37.2293319702,-80.4200897217,632.690063477,2014-07-04 17:40:16,"iPhone5,1",7.1.1,1.1
37.2293319702,-80.4200897217,632.690063477,2014-07-04 17:40:16,"iPhone5,1",7.1.2,1.1
37.2294082642,-80.4259796143,630.405883789,2014-07-04 18:37:52,"iPhone5,1",7.1.1,1.1
37.2294082642,-80.4259796143,630.405883789,2014-07-04 18:37:52,"iPhone5,1",7.1.2,1.1
37.2280502319,-80.4204940796,631.049072266,2014-07-04 20:16:00,"iPhone5,1",7.1.1,1.1
37.2280502319,-80.4204940796,631.049072266,2014-07-04 20:16:00,"iPhone5,1",7.1.2,1.1
37.2278289795,-80.4199752808,625.970031738,2014-07-27 01:50:56,"iPhone5,1",7.1.2,1.1
37.2282981873,-80.426071167,635.96270752,2014-07-28 11:41:52,"iPhone5,1",7.1.2,1.1
37.2328529358,-80.4236907959,628.574157715,2014-07-28 15:42:56,"iPhone5,1",7.1.2,1.1
37.2272338867,-80.4211349487,625.524414062,2014-07-28 19:29:04,"iPhone5,1",7.1.2,1.1
37.2308425903,-80.4250183105,635.460266113,2014-07-30 15:15:12,"iPhone5,1",7.1.2,1.1
37.2276229858,-80.4209823608,626.16973877,2014-07-30 19:31:12,"iPhone5,1",7.1.2,1.1
37.2324028015,-80.4268188477,632.809753418,2014-07-30 21:47:44,"iPhone5,1",7.1.2,1.1
37.2335586548,-80.4338531494,636.772766113,2014-07-30 22:15:28,"iPhone5,1",7.1.2,1.1
37.2278175354,-80.4201049805,625.121704102,2014-07-31 00:17:04,"iPhone5,1",7.1.2,1.1
37.2282791138,-80.4261932373,633.497192383,2014-07-31 11:58:56,"iPhone5,1",7.1.2,1.1
37.2276268005,-80.4205856323,625.657531738,2014-07-31 13:22:08,"iPhone5,1",7.1.2,1.1
37.2278137207,-80.4200134277,625.776916504,2014-07-31 13:28:32,"iPhone5,1",7.1.2,1.1
37.2281799316,-80.426109314,630.535461426,2014-07-31 22:02:40,"iPhone5,1",7.1.2,1.1
37.2275238037,-80.4204483032,625.445922852,2014-07-31 23:49:20,"iPhone5,1",7.1.2,1.1
37.2306785583,-80.4153289795,632.453308105,2014-08-02 00:00:00,"iPhone5,1",7.1.2,1.1
37.2294960022,-80.4142684937,637.661865234,2014-08-02 00:06:24,"iPhone5,1",7.1.2,1.1
37.2257843018,-80.4235839844,637.200927734,2014-08-02 01:10:24,"iPhone5,1",7.1.2,1.1
37.2206344604,-80.4244995117,634.24822998,2014-08-02 01:38:08,"iPhone5,1",7.1.2,1.1
37.2273902893,-80.4204788208,624.091064453,2014-08-02 02:22:56,"iPhone5,1",7.1.2,1.1
37.2263374329,-80.4146347046,632.762512207,2014-08-02 15:04:32,"iPhone5,1",7.1.2,1.1
37.2288169861,-80.4198989868,637.151794434,2014-08-02 15:15:12,"iPhone5,1",7.1.2,1.1
37.2244720459,-80.4403839111,631.245727539,2014-08-02 15:19:28,"iPhone5,1",7.1.2,1.1
37.2375679016,-80.2254180908,633.854309082,2014-08-02 15:40:48,"iPhone5,1",7.1.2,1.1
37.3605651855,-79.953994751,633.854309082,2014-08-02 15:55:44,"iPhone5,1",7.1.2,1.1
37.5090484619,-79.7385482788,355.009918213,2014-08-02 16:14:56,"iPhone5,1",7.1.2,1.1
37.6266136169,-79.5779418945,355.009918213,2014-08-02 16:25:36,"iPhone5,1",7.1.2,1.1
37.8242301941,-79.3789520264,355.009918213,2014-08-02 16:40:32,"iPhone5,1",7.1.2,1.1
38.003276825,-79.1686325073,355.009918213,2014-08-02 16:55:28,"iPhone5,1",7.1.2,1.1
38.0766410828,-79.0903091431,355.009918213,2014-08-02 17:01:52,"iPhone5,1",7.1.2,1.1
38.4123954773,-78.8982009888,454.239135742,2014-08-02 17:21:04,"iPhone5,1",7.1.2,1.1
38.4347381592,-78.8472213745,436.665374756,2014-08-02 17:25:20,"iPhone5,1",7.1.2,1.1
38.4303741455,-78.8763046265,400.195159912,2014-08-02 17:31:44,"iPhone5,1",7.1.2,1.1
38.4745254517,-78.8261795044,400.131164551,2014-08-02 17:50:56,"iPhone5,1",7.1.2,1.1
38.5712890625,-78.7406692505,400.131164551,2014-08-02 17:59:28,"iPhone5,1",7.1.2,1.1
38.6388778687,-78.6924438477,400.131164551,2014-08-02 18:08:00,"iPhone5,1",7.1.2,1.1
38.8362159729,-78.5672225952,290.727111816,2014-08-02 18:14:24,"iPhone5,1",7.1.2,1.1
38.917678833,-78.4663162231,290.727111816,2014-08-02 18:25:04,"iPhone5,1",7.1.2,1.1
39.0081672668,-78.3455505371,290.727111816,2014-08-02 18:31:28,"iPhone5,1",7.1.2,1.1
39.079574585,-78.2172012329,290.727111816,2014-08-02 18:37:52,"iPhone5,1",7.1.2,1.1
39.1694412231,-78.1622619629,239.568054199,2014-08-02 18:44:16,"iPhone5,1",7.1.2,1.1
39.1851005554,-78.1109237671,212.478057861,2014-08-02 18:50:40,"iPhone5,1",7.1.2,1.1
39.1642456055,-77.9862365723,196.16847229,2014-08-02 18:57:04,"iPhone5,1",7.1.2,1.1
39.1415481567,-77.9176177979,196.16847229,2014-08-02 19:03:28,"iPhone5,1",7.1.2,1.1
39.1113548279,-77.8341827393,222.852478027,2014-08-02 19:09:52,"iPhone5,1",7.1.2,1.1
39.0460739136,-77.7660217285,210.502410889,2014-08-02 19:14:08,"iPhone5,1",7.1.2,1.1
39.0665550232,-77.7446975708,160.703598022,2014-08-02 19:20:32,"iPhone5,1",7.1.2,1.1
39.0432701111,-77.7299423218,155.578399658,2014-08-02 19:26:56,"iPhone5,1",7.1.2,1.1
39.0502319336,-77.7286834717,151.019927979,2014-08-02 19:41:52,"iPhone5,1",7.1.2,1.1
39.1126403809,-77.7253646851,151,2014-08-02 21:45:36,"iPhone5,1",7.1.2,1.1
39.1367607117,-77.7153625488,178.204528809,2014-08-02 21:54:08,"iPhone5,1",7.1.2,1.1
39.1371269226,-77.6871795654,180.051849365,2014-08-02 22:26:08,"iPhone5,1",7.1.2,1.1
39.1406173706,-77.6631546021,162.013580322,2014-08-02 22:36:48,"iPhone5,1",7.1.2,1.1
39.1405639648,-77.6692810059,165.751296997,2014-08-03 04:28:48,"iPhone5,1",7.1.2,1.1
39.050239563,-77.7286758423,151.232269287,2014-08-03 04:50:08,"iPhone5,1",7.1.2,1.1
39.0546836853,-77.7301101685,152.575698853,2014-08-03 17:16:48,"iPhone5,1",7.1.2,1.1
39.0883407593,-77.693939209,153.696655273,2014-08-03 17:23:12,"iPhone5,1",7.1.2,1.1
39.1317634583,-77.7035369873,173,2014-08-03 17:29:36,"iPhone5,1",7.1.2,1.1
39.1375579834,-77.7057342529,173.006744385,2014-08-03 17:33:52,"iPhone5,1",7.1.2,1.1
39.1431770325,-77.6664886475,161.729354858,2014-08-03 17:55:12,"iPhone5,1",7.1.2,1.1
39.1390190125,-77.6696929932,169.039993286,2014-08-04 01:59:28,"iPhone5,1",7.1.2,1.1
39.1273422241,-77.7027206421,170.024810791,2014-08-04 02:05:52,"iPhone5,1",7.1.2,1.1
39.0890083313,-77.6948547363,163.725402832,2014-08-04 02:10:08,"iPhone5,1",7.1.2,1.1
39.0441017151,-77.7283935547,163.268234253,2014-08-04 02:18:40,"iPhone5,1",7.1.2,1.1
39.0502243042,-77.7286758423,151.000152588,2014-08-04 02:25:04,"iPhone5,1",7.1.2,1.1
39.0551605225,-77.7313537598,154.749328613,2014-08-04 13:24:16,"iPhone5,1",7.1.2,1.1
39.0624732971,-77.6971969604,155.326385498,2014-08-04 13:28:32,"iPhone5,1",7.1.2,1.1
39.1153755188,-77.6960449219,159.472747803,2014-08-04 13:34:56,"iPhone5,1",7.1.2,1.1
39.1365242004,-77.6936340332,166.355453491,2014-08-04 13:39:12,"iPhone5,1",7.1.2,1.1
39.1366691589,-77.6776580811,165.460128784,2014-08-04 13:56:16,"iPhone5,1",7.1.2,1.1
39.1431922913,-77.6666717529,160.647399902,2014-08-04 14:00:32,"iPhone5,1",7.1.2,1.1
39.1379776001,-77.6696014404,167.241165161,2014-08-04 15:38:40,"iPhone5,1",7.1.2,1.1
39.1366195679,-77.7123794556,169.304214478,2014-08-04 15:45:04,"iPhone5,1",7.1.2,1.1
39.1374130249,-77.7275161743,173,2014-08-04 15:49:20,"iPhone5,1",7.1.2,1.1
39.1302490234,-77.7458343506,173,2014-08-04 16:46:56,"iPhone5,1",7.1.2,1.1
39.1339645386,-77.7100524902,173,2014-08-04 17:16:48,"iPhone5,1",7.1.2,1.1
39.1363601685,-77.6942901611,166.132461548,2014-08-04 17:25:20,"iPhone5,1",7.1.2,1.1
39.1360740662,-77.6803970337,166.000030518,2014-08-04 17:50:56,"iPhone5,1",7.1.2,1.1
39.1431922913,-77.6664352417,161.474761963,2014-08-04 17:55:12,"iPhone5,1",7.1.2,1.1
39.0471801758,-77.7261581421,161.204971313,2014-08-04 21:52:00,"iPhone5,1",7.1.2,1.1
39.0151786804,-77.7521896362,150.998916626,2014-08-05 00:08:32,"iPhone5,1",7.1.2,1.1
39.0488853455,-77.7334365845,150.999801636,2014-08-05 00:23:28,"iPhone5,1",7.1.2,1.1
39.1152038574,-77.6925125122,151,2014-08-05 02:14:24,"iPhone5,1",7.1.2,1.1
39.1273460388,-77.7022705078,170.989776611,2014-08-05 02:20:48,"iPhone5,1",7.1.2,1.1
39.0529747009,-77.7293777466,162.889846802,2014-08-05 02:35:44,"iPhone5,1",7.1.2,1.1
39.065826416,-77.7377548218,154.263961792,2014-08-06 16:53:20,"iPhone5,1",7.1.2,1.1
39.0851669312,-77.6966705322,154.243942261,2014-08-06 16:59:44,"iPhone5,1",7.1.2,1.1
39.134311676,-77.6890106201,165.089187622,2014-08-06 17:06:08,"iPhone5,1",7.1.2,1.1
39.1364097595,-77.6943130493,165.999572754,2014-08-06 17:12:32,"iPhone5,1",7.1.2,1.1
39.1363677979,-77.6718444824,165.999984741,2014-08-06 17:16:48,"iPhone5,1",7.1.2,1.1
39.143196106,-77.6663970947,161.282699585,2014-08-06 17:23:12,"iPhone5,1",7.1.2,1.1
39.1391410828,-77.6529464722,161.297134399,2014-08-06 23:04:32,"iPhone5,1",7.1.2,1.1
39.1610717773,-77.6215667725,165.14994812,2014-08-06 23:10:56,"iPhone5,1",7.1.2,1.1
39.1850624084,-77.6125640869,135.095718384,2014-08-06 23:25:52,"iPhone5,1",7.1.2,1.1
39.1897926331,-77.6131668091,132.886795044,2014-08-06 23:40:48,"iPhone5,1",7.1.2,1.1
39.155582428,-77.6144104004,132.745178223,2014-08-07 00:25:36,"iPhone5,1",7.1.2,1.1
39.1836585999,-77.61353302,133.164199829,2014-08-07 00:59:44,"iPhone5,1",7.1.2,1.1
39.1425437927,-77.6654663086,160.634155273,2014-08-07 01:14:40,"iPhone5,1",7.1.2,1.1
39.1381263733,-77.6697235107,166,2014-08-07 01:23:12,"iPhone5,1",7.1.2,1.1
39.117565155,-77.6968002319,167.210128784,2014-08-07 01:27:28,"iPhone5,1",7.1.2,1.1
39.0471458435,-77.7258682251,161.940444946,2014-08-07 01:40:16,"iPhone5,1",7.1.2,1.1
39.0520401001,-77.7247772217,149.140304565,2014-08-09 22:09:04,"iPhone5,1",7.1.2,1.1
39.1124954224,-77.694229126,156.245330811,2014-08-09 22:17:36,"iPhone5,1",7.1.2,1.1
39.1367111206,-77.7049789429,173.393356323,2014-08-09 22:24:00,"iPhone5,1",7.1.2,1.1
39.136505127,-77.6938476562,171.860076904,2014-08-09 22:36:48,"iPhone5,1",7.1.2,1.1
39.1274528503,-77.7028045654,173,2014-08-09 22:49:36,"iPhone5,1",7.1.2,1.1
39.0672836304,-77.6968917847,149.909500122,2014-08-09 22:56:00,"iPhone5,1",7.1.2,1.1
39.0502738953,-77.7286300659,150.970275879,2014-08-09 23:02:24,"iPhone5,1",7.1.2,1.1
39.0545120239,-77.7308654785,152.228485107,2014-08-13 13:39:12,"iPhone5,1",7.1.2,1.1
39.0613517761,-77.6946258545,114.423919678,2014-08-13 13:43:28,"iPhone5,1",7.1.2,1.1
39.0809020996,-77.6763916016,93.3244934082,2014-08-13 13:49:52,"iPhone5,1",7.1.2,1.1
39.0931968689,-77.6495361328,170.62802124,2014-08-13 13:54:08,"iPhone5,1",7.1.2,1.1
39.0768966675,-77.6065979004,120.272064209,2014-08-13 13:58:24,"iPhone5,1",7.1.2,1.1
39.0853691101,-77.5671920776,115.845199585,2014-08-13 14:04:48,"iPhone5,1",7.1.2,1.1
